Product Name,Region,Ship Mode,Factory,Orders,Units,Sales,Gross_Profit,Cost,Current Lead Time,Scenario Factory,Is_Current,Scenario Lead Time,Profit_Margin,Lead Time Reduction,Lead Time Reduction %,Speed_Score,Profit_Safety_Score,Speed_Normalized,Profit_Normalized,Optimization Score,Confidence_Score,Scenario Confidence,Risk
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,Lot's O' Nuts,107,460,1725.0,1126.9999999999998,598.0,3.0,Lot's O' Nuts,False,2.7,0.6402666666666665,0.2999999999999998,9.999999999999993,0.49999999999999967,0.7846405228758168,0.49999999999999967,0.7846405228758168,0.6423202614379082,0.6423202614379082,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,Secret Factory,107,460,1725.0,1126.9999999999998,598.0,3.0,Secret Factory,False,2.4000000000000004,0.6271999999999999,0.5999999999999996,19.999999999999986,0.9999999999999993,0.768627450980392,0.9999999999999993,0.768627450980392,0.8843137254901956,0.8843137254901956,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,Sugar Shack,107,460,1725.0,1126.9999999999998,598.0,3.0,Sugar Shack,False,2.8499999999999996,0.6533333333333332,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8006535947712417,0.2500000000000006,0.8006535947712417,0.5253267973856212,0.5253267973856212,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,The Other Factory,107,460,1725.0,1126.9999999999998,598.0,3.0,The Other Factory,False,3.1500000000000004,0.6663999999999999,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8166666666666664,0.0,0.8166666666666664,0.4083333333333332,0.4083333333333332,Low,High
Wonka Bar - Triple Dazzle Caramel,Pacific,Second Class,Wicked Choccy's,107,460,1725.0,1126.9999999999998,598.0,3.0,Wicked Choccy's,False,2.55,0.6337333333333331,0.4500000000000002,15.000000000000005,0.7500000000000002,0.7766339869281043,0.7500000000000002,0.7766339869281043,0.7633169934640522,0.7633169934640522,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,Lot's O' Nuts,345,1580,5925.0,3870.9999999999995,2054.0,5.0,Lot's O' Nuts,False,4.5,0.6402666666666665,0.5,10.0,0.5,0.7846405228758168,0.5,0.7846405228758168,0.6423202614379084,0.6423202614379084,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,Secret Factory,345,1580,5925.0,3870.9999999999995,2054.0,5.0,Secret Factory,False,4.0,0.6271999999999999,1.0,20.0,1.0,0.768627450980392,1.0,0.768627450980392,0.884313725490196,0.884313725490196,High,Low
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,Sugar Shack,345,1580,5925.0,3870.9999999999995,2054.0,5.0,Sugar Shack,False,4.75,0.6533333333333332,0.25,5.0,0.25,0.8006535947712417,0.25,0.8006535947712417,0.5253267973856208,0.5253267973856208,Medium,Medium
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,The Other Factory,345,1580,5925.0,3870.9999999999995,2054.0,5.0,The Other Factory,False,5.25,0.6663999999999999,-0.25,-5.0,-0.25,0.8166666666666664,0.0,0.8166666666666664,0.4083333333333332,0.4083333333333332,Low,High
Wonka Bar - Triple Dazzle Caramel,Pacific,Standard Class,Wicked Choccy's,345,1580,5925.0,3870.9999999999995,2054.0,5.0,Wicked Choccy's,False,4.25,0.6337333333333331,0.75,15.0,0.75,0.7766339869281043,0.75,0.7766339869281043,0.7633169934640521,0.7633169934640521,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,Lot's O' Nuts,93,415,1494.0,1037.5,456.5,2.0,Lot's O' Nuts,False,1.8,0.6805555555555555,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,Secret Factory,93,415,1494.0,1037.5,456.5,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,Sugar Shack,93,415,1494.0,1037.5,456.5,2.0,Sugar Shack,False,1.9,0.6944444444444444,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,The Other Factory,93,415,1494.0,1037.5,456.5,2.0,The Other Factory,False,2.1,0.7083333333333334,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Atlantic,First Class,Wicked Choccy's,93,415,1494.0,1037.5,456.5,2.0,Wicked Choccy's,False,1.7,0.673611111111111,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,Lot's O' Nuts,27,120,432.00000000000006,300.0,132.00000000000003,1.0,Lot's O' Nuts,False,0.9,0.6805555555555554,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8340141612200432,0.4999999999999999,0.8340141612200432,0.6670070806100216,0.6670070806100216,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,Secret Factory,27,120,432.00000000000006,300.0,132.00000000000003,1.0,Secret Factory,False,0.8,0.6666666666666665,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522873,0.9999999999999998,0.8169934640522873,0.9084967320261436,0.9084967320261436,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,Sugar Shack,27,120,432.00000000000006,300.0,132.00000000000003,1.0,Sugar Shack,False,0.95,0.6944444444444443,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8510348583877994,0.2500000000000002,0.8510348583877994,0.5505174291938998,0.5505174291938998,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,The Other Factory,27,120,432.00000000000006,300.0,132.00000000000003,1.0,The Other Factory,False,1.05,0.7083333333333333,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8680555555555554,0.0,0.8680555555555554,0.4340277777777777,0.4340277777777777,Low,High
Wonka Bar -Scrumdiddlyumptious,Atlantic,Same Day,Wicked Choccy's,27,120,432.00000000000006,300.0,132.00000000000003,1.0,Wicked Choccy's,False,0.85,0.6736111111111109,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8255038126361653,0.7500000000000001,0.8255038126361653,0.7877519063180827,0.7877519063180827,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,Lot's O' Nuts,96,435,1566.0,1087.5,478.5,3.0,Lot's O' Nuts,False,2.7,0.6805555555555555,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8340141612200435,0.49999999999999967,0.8340141612200435,0.6670070806100216,0.6670070806100216,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,Secret Factory,96,435,1566.0,1087.5,478.5,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,Sugar Shack,96,435,1566.0,1087.5,478.5,3.0,Sugar Shack,False,2.8499999999999996,0.6944444444444444,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8510348583877995,0.2500000000000006,0.8510348583877995,0.5505174291939,0.5505174291939,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,The Other Factory,96,435,1566.0,1087.5,478.5,3.0,The Other Factory,False,3.1500000000000004,0.7083333333333334,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Atlantic,Second Class,Wicked Choccy's,96,435,1566.0,1087.5,478.5,3.0,Wicked Choccy's,False,2.55,0.673611111111111,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8255038126361655,0.7500000000000002,0.8255038126361655,0.7877519063180829,0.7877519063180829,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,Lot's O' Nuts,297,1379,4964.4,3447.5,1516.9,5.0,Lot's O' Nuts,False,4.5,0.6805555555555556,0.5,10.0,0.5,0.8340141612200436,0.5,0.8340141612200436,0.6670070806100218,0.6670070806100218,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,Secret Factory,297,1379,4964.4,3447.5,1516.9,5.0,Secret Factory,False,4.0,0.6666666666666667,1.0,20.0,1.0,0.8169934640522876,1.0,0.8169934640522876,0.9084967320261438,0.9084967320261438,High,Low
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,Sugar Shack,297,1379,4964.4,3447.5,1516.9,5.0,Sugar Shack,False,4.75,0.6944444444444445,0.25,5.0,0.25,0.8510348583877996,0.25,0.8510348583877996,0.5505174291938998,0.5505174291938998,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,The Other Factory,297,1379,4964.4,3447.5,1516.9,5.0,The Other Factory,False,5.25,0.7083333333333335,-0.25,-5.0,-0.25,0.8680555555555557,0.0,0.8680555555555557,0.43402777777777785,0.43402777777777785,Low,High
Wonka Bar -Scrumdiddlyumptious,Atlantic,Standard Class,Wicked Choccy's,297,1379,4964.4,3447.5,1516.9,5.0,Wicked Choccy's,False,4.25,0.6736111111111112,0.75,15.0,0.75,0.8255038126361656,0.75,0.8255038126361656,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,Lot's O' Nuts,35,177,637.2,442.5,194.70000000000002,2.0,Lot's O' Nuts,False,1.8,0.6805555555555555,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,Secret Factory,35,177,637.2,442.5,194.70000000000002,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,Sugar Shack,35,177,637.2,442.5,194.70000000000002,2.0,Sugar Shack,False,1.9,0.6944444444444444,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,The Other Factory,35,177,637.2,442.5,194.70000000000002,2.0,The Other Factory,False,2.1,0.7083333333333334,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Gulf,First Class,Wicked Choccy's,35,177,637.2,442.5,194.70000000000002,2.0,Wicked Choccy's,False,1.7,0.673611111111111,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,Lot's O' Nuts,9,41,147.6,102.5,45.1,1.0,Lot's O' Nuts,False,0.9,0.6805555555555555,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,Secret Factory,9,41,147.6,102.5,45.1,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,Sugar Shack,9,41,147.6,102.5,45.1,1.0,Sugar Shack,False,0.95,0.6944444444444444,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,The Other Factory,9,41,147.6,102.5,45.1,1.0,The Other Factory,False,1.05,0.7083333333333334,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Gulf,Same Day,Wicked Choccy's,9,41,147.6,102.5,45.1,1.0,Wicked Choccy's,False,0.85,0.673611111111111,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,Lot's O' Nuts,48,230,827.9999999999999,575.0,253.00000000000003,3.0,Lot's O' Nuts,False,2.7,0.6805555555555556,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8340141612200436,0.49999999999999967,0.8340141612200436,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,Secret Factory,48,230,827.9999999999999,575.0,253.00000000000003,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666667,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522876,0.9999999999999993,0.8169934640522876,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,Sugar Shack,48,230,827.9999999999999,575.0,253.00000000000003,3.0,Sugar Shack,False,2.8499999999999996,0.6944444444444445,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8510348583877996,0.2500000000000006,0.8510348583877996,0.5505174291939001,0.5505174291939001,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,The Other Factory,48,230,827.9999999999999,575.0,253.00000000000003,3.0,The Other Factory,False,3.1500000000000004,0.7083333333333335,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8680555555555557,0.0,0.8680555555555557,0.43402777777777785,0.43402777777777785,Low,High
Wonka Bar -Scrumdiddlyumptious,Gulf,Second Class,Wicked Choccy's,48,230,827.9999999999999,575.0,253.00000000000003,3.0,Wicked Choccy's,False,2.55,0.6736111111111112,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8255038126361656,0.7500000000000002,0.8255038126361656,0.7877519063180829,0.7877519063180829,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,Lot's O' Nuts,159,755,2718.0,1887.5,830.5,5.0,Lot's O' Nuts,False,4.5,0.6805555555555555,0.5,10.0,0.5,0.8340141612200435,0.5,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,Secret Factory,159,755,2718.0,1887.5,830.5,5.0,Secret Factory,False,4.0,0.6666666666666666,1.0,20.0,1.0,0.8169934640522875,1.0,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,Sugar Shack,159,755,2718.0,1887.5,830.5,5.0,Sugar Shack,False,4.75,0.6944444444444444,0.25,5.0,0.25,0.8510348583877995,0.25,0.8510348583877995,0.5505174291938997,0.5505174291938997,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,The Other Factory,159,755,2718.0,1887.5,830.5,5.0,The Other Factory,False,5.25,0.7083333333333334,-0.25,-5.0,-0.25,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Gulf,Standard Class,Wicked Choccy's,159,755,2718.0,1887.5,830.5,5.0,Wicked Choccy's,False,4.25,0.673611111111111,0.75,15.0,0.75,0.8255038126361655,0.75,0.8255038126361655,0.7877519063180827,0.7877519063180827,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,Lot's O' Nuts,48,235,846.0,587.5,258.5,2.0,Lot's O' Nuts,False,1.8,0.6805555555555555,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,Secret Factory,48,235,846.0,587.5,258.5,2.0,Secret Factory,False,1.6,0.6666666666666666,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,Sugar Shack,48,235,846.0,587.5,258.5,2.0,Sugar Shack,False,1.9,0.6944444444444444,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,The Other Factory,48,235,846.0,587.5,258.5,2.0,The Other Factory,False,2.1,0.7083333333333334,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Interior,First Class,Wicked Choccy's,48,235,846.0,587.5,258.5,2.0,Wicked Choccy's,False,1.7,0.673611111111111,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,Lot's O' Nuts,14,57,205.20000000000002,142.5,62.699999999999996,1.0,Lot's O' Nuts,False,0.9,0.6805555555555555,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,Secret Factory,14,57,205.20000000000002,142.5,62.699999999999996,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,Sugar Shack,14,57,205.20000000000002,142.5,62.699999999999996,1.0,Sugar Shack,False,0.95,0.6944444444444444,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,The Other Factory,14,57,205.20000000000002,142.5,62.699999999999996,1.0,The Other Factory,False,1.05,0.7083333333333334,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Interior,Same Day,Wicked Choccy's,14,57,205.20000000000002,142.5,62.699999999999996,1.0,Wicked Choccy's,False,0.85,0.673611111111111,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,Lot's O' Nuts,72,335,1206.0,837.5,368.50000000000006,3.0,Lot's O' Nuts,False,2.7,0.6805555555555555,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8340141612200435,0.49999999999999967,0.8340141612200435,0.6670070806100216,0.6670070806100216,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,Secret Factory,72,335,1206.0,837.5,368.50000000000006,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,Sugar Shack,72,335,1206.0,837.5,368.50000000000006,3.0,Sugar Shack,False,2.8499999999999996,0.6944444444444444,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8510348583877995,0.2500000000000006,0.8510348583877995,0.5505174291939,0.5505174291939,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,The Other Factory,72,335,1206.0,837.5,368.50000000000006,3.0,The Other Factory,False,3.1500000000000004,0.7083333333333334,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Interior,Second Class,Wicked Choccy's,72,335,1206.0,837.5,368.50000000000006,3.0,Wicked Choccy's,False,2.55,0.673611111111111,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8255038126361655,0.7500000000000002,0.8255038126361655,0.7877519063180829,0.7877519063180829,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,Lot's O' Nuts,246,1096,3945.6,2740.0,1205.6,5.0,Lot's O' Nuts,False,4.5,0.6805555555555555,0.5,10.0,0.5,0.8340141612200435,0.5,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,Secret Factory,246,1096,3945.6,2740.0,1205.6,5.0,Secret Factory,False,4.0,0.6666666666666666,1.0,20.0,1.0,0.8169934640522875,1.0,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,Sugar Shack,246,1096,3945.6,2740.0,1205.6,5.0,Sugar Shack,False,4.75,0.6944444444444444,0.25,5.0,0.25,0.8510348583877995,0.25,0.8510348583877995,0.5505174291938997,0.5505174291938997,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,The Other Factory,246,1096,3945.6,2740.0,1205.6,5.0,The Other Factory,False,5.25,0.7083333333333334,-0.25,-5.0,-0.25,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Interior,Standard Class,Wicked Choccy's,246,1096,3945.6,2740.0,1205.6,5.0,Wicked Choccy's,False,4.25,0.673611111111111,0.75,15.0,0.75,0.8255038126361655,0.75,0.8255038126361655,0.7877519063180827,0.7877519063180827,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,Lot's O' Nuts,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,Lot's O' Nuts,False,1.8,0.6805555555555556,0.19999999999999996,9.999999999999998,0.4999999999999999,0.8340141612200436,0.4999999999999999,0.8340141612200436,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,Secret Factory,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,Secret Factory,False,1.6,0.6666666666666667,0.3999999999999999,19.999999999999996,0.9999999999999998,0.8169934640522876,0.9999999999999998,0.8169934640522876,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,Sugar Shack,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,Sugar Shack,False,1.9,0.6944444444444445,0.10000000000000009,5.000000000000004,0.2500000000000002,0.8510348583877996,0.2500000000000002,0.8510348583877996,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,The Other Factory,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,The Other Factory,False,2.1,0.7083333333333335,-0.10000000000000009,-5.000000000000004,-0.2500000000000002,0.8680555555555557,0.0,0.8680555555555557,0.43402777777777785,0.43402777777777785,Low,High
Wonka Bar -Scrumdiddlyumptious,Pacific,First Class,Wicked Choccy's,92,444,1598.3999999999999,1110.0,488.4000000000001,2.0,Wicked Choccy's,False,1.7,0.6736111111111112,0.30000000000000004,15.000000000000002,0.7500000000000001,0.8255038126361656,0.7500000000000001,0.8255038126361656,0.7877519063180829,0.7877519063180829,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,Lot's O' Nuts,33,140,504.0,350.0,153.99999999999997,1.0,Lot's O' Nuts,False,0.9,0.6805555555555555,0.09999999999999998,9.999999999999998,0.4999999999999999,0.8340141612200435,0.4999999999999999,0.8340141612200435,0.6670070806100217,0.6670070806100217,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,Secret Factory,33,140,504.0,350.0,153.99999999999997,1.0,Secret Factory,False,0.8,0.6666666666666666,0.19999999999999996,19.999999999999996,0.9999999999999998,0.8169934640522875,0.9999999999999998,0.8169934640522875,0.9084967320261437,0.9084967320261437,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,Sugar Shack,33,140,504.0,350.0,153.99999999999997,1.0,Sugar Shack,False,0.95,0.6944444444444444,0.050000000000000044,5.000000000000004,0.2500000000000002,0.8510348583877995,0.2500000000000002,0.8510348583877995,0.5505174291938999,0.5505174291938999,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,The Other Factory,33,140,504.0,350.0,153.99999999999997,1.0,The Other Factory,False,1.05,0.7083333333333334,-0.050000000000000044,-5.000000000000004,-0.2500000000000002,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Pacific,Same Day,Wicked Choccy's,33,140,504.0,350.0,153.99999999999997,1.0,Wicked Choccy's,False,0.85,0.673611111111111,0.15000000000000002,15.000000000000002,0.7500000000000001,0.8255038126361655,0.7500000000000001,0.8255038126361655,0.7877519063180828,0.7877519063180828,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,Lot's O' Nuts,121,488,1756.8000000000002,1220.0,536.8,3.0,Lot's O' Nuts,False,2.7,0.6805555555555555,0.2999999999999998,9.999999999999993,0.49999999999999967,0.8340141612200435,0.49999999999999967,0.8340141612200435,0.6670070806100216,0.6670070806100216,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,Secret Factory,121,488,1756.8000000000002,1220.0,536.8,3.0,Secret Factory,False,2.4000000000000004,0.6666666666666666,0.5999999999999996,19.999999999999986,0.9999999999999993,0.8169934640522875,0.9999999999999993,0.8169934640522875,0.9084967320261434,0.9084967320261434,High,Low
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,Sugar Shack,121,488,1756.8000000000002,1220.0,536.8,3.0,Sugar Shack,False,2.8499999999999996,0.6944444444444444,0.15000000000000036,5.000000000000012,0.2500000000000006,0.8510348583877995,0.2500000000000006,0.8510348583877995,0.5505174291939,0.5505174291939,Medium,Medium
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,The Other Factory,121,488,1756.8000000000002,1220.0,536.8,3.0,The Other Factory,False,3.1500000000000004,0.7083333333333334,-0.15000000000000036,-5.000000000000012,-0.2500000000000006,0.8680555555555556,0.0,0.8680555555555556,0.4340277777777778,0.4340277777777778,Low,High
Wonka Bar -Scrumdiddlyumptious,Pacific,Second Class,Wicked Choccy's,121,488,1756.8000000000002,1220.0,536.8,3.0,Wicked Choccy's,False,2.55,0.673611111111111,0.4500000000000002,15.000000000000005,0.7500000000000002,0.8255038126361655,0.7500000000000002,0.8255038126361655,0.7877519063180829,0.7877519063180829,High,Low
